"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Oct., 2019"	"2019/10"	860	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Nov., 2019"	"2019/11"	907	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Dec., 2019"	"2019/12"	1050	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Jan., 2020"	"2020/01"	998	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Feb., 2020"	"2020/02"	946	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Mar., 2020"	"2020/03"	916	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Apr., 2020"	"2020/04"	981	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"May, 2020"	"2020/05"	1011	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Jun., 2020"	"2020/06"	1043	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Jul., 2020"	"2020/07"	1142	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Aug., 2020"	"2020/08"	1064	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Sep., 2020"	"2020/09"	1000	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Oct., 2020"	"2020/10"	1021	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Nov., 2020"	"2020/11"	966	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Dec., 2020"	"2020/12"	1098	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Jan., 2021 "	"2021/01"	1063	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Feb., 2021 "	"2021/02"	966	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Mar., 2021 "	"2021/03"	996	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Apr., 2021 "	"2021/04"	1001	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"May, 2021 "	"2021/05"	1017	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Jun., 2021 "	"2021/06"	956	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Jul., 2021 "	"2021/07"	1100	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Aug., 2021 "	"2021/08"	1235	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Sep., 2021 "	"2021/09"	1140	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Oct., 2021 "	"2021/10"	1041	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Nov., 2021 "	"2021/11"	1050	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"Dec., 2021 "	"2021/12"	1043	Not Applicable	Not Applicable
"Total"	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"			47359	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Jan., 2018"	"2018/01"	715	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Feb., 2018"	"2018/02"	545	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Mar., 2018"	"2018/03"	592	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Apr., 2018"	"2018/04"	557	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"May, 2018"	"2018/05"	598	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Jun., 2018"	"2018/06"	540	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Jul., 2018"	"2018/07"	534	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Aug., 2018"	"2018/08"	569	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Sep., 2018"	"2018/09"	547	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Oct., 2018"	"2018/10"	573	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Nov., 2018"	"2018/11"	585	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Dec., 2018"	"2018/12"	621	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Jan., 2019"	"2019/01"	619	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Feb., 2019"	"2019/02"	554	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Mar., 2019"	"2019/03"	634	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Apr., 2019"	"2019/04"	583	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"May, 2019"	"2019/05"	613	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Jun., 2019"	"2019/06"	539	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Jul., 2019"	"2019/07"	624	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Aug., 2019"	"2019/08"	520	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Sep., 2019"	"2019/09"	488	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Oct., 2019"	"2019/10"	583	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Nov., 2019"	"2019/11"	642	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Dec., 2019"	"2019/12"	637	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Jan., 2020"	"2020/01"	620	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Feb., 2020"	"2020/02"	585	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Mar., 2020"	"2020/03"	624	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Apr., 2020"	"2020/04"	623	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"May, 2020"	"2020/05"	614	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Jun., 2020"	"2020/06"	651	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Jul., 2020"	"2020/07"	741	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Aug., 2020"	"2020/08"	646	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Sep., 2020"	"2020/09"	633	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Oct., 2020"	"2020/10"	710	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Nov., 2020"	"2020/11"	618	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Dec., 2020"	"2020/12"	743	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Jan., 2021 "	"2021/01"	815	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Feb., 2021 "	"2021/02"	655	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Mar., 2021 "	"2021/03"	647	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Apr., 2021 "	"2021/04"	666	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"May, 2021 "	"2021/05"	714	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Jun., 2021 "	"2021/06"	625	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Jul., 2021 "	"2021/07"	650	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Aug., 2021 "	"2021/08"	739	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Sep., 2021 "	"2021/09"	778	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Oct., 2021 "	"2021/10"	674	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Nov., 2021 "	"2021/11"	725	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"Dec., 2021 "	"2021/12"	768	Not Applicable	Not Applicable
"Total"	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"			30276	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Jan., 2018"	"2018/01"	326	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Feb., 2018"	"2018/02"	270	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Mar., 2018"	"2018/03"	300	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Apr., 2018"	"2018/04"	230	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"May, 2018"	"2018/05"	281	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Jun., 2018"	"2018/06"	285	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Jul., 2018"	"2018/07"	292	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Aug., 2018"	"2018/08"	233	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Sep., 2018"	"2018/09"	247	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Oct., 2018"	"2018/10"	283	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Nov., 2018"	"2018/11"	303	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Dec., 2018"	"2018/12"	293	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Jan., 2019"	"2019/01"	261	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Feb., 2019"	"2019/02"	263	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Mar., 2019"	"2019/03"	301	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Apr., 2019"	"2019/04"	270	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"May, 2019"	"2019/05"	275	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Jun., 2019"	"2019/06"	251	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Jul., 2019"	"2019/07"	294	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Aug., 2019"	"2019/08"	257	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Sep., 2019"	"2019/09"	249	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Oct., 2019"	"2019/10"	263	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Nov., 2019"	"2019/11"	310	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Dec., 2019"	"2019/12"	279	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Jan., 2020"	"2020/01"	313	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Feb., 2020"	"2020/02"	234	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Mar., 2020"	"2020/03"	282	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Apr., 2020"	"2020/04"	371	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"May, 2020"	"2020/05"	318	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Jun., 2020"	"2020/06"	291	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Jul., 2020"	"2020/07"	281	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Aug., 2020"	"2020/08"	318	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Sep., 2020"	"2020/09"	287	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Oct., 2020"	"2020/10"	286	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Nov., 2020"	"2020/11"	331	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Dec., 2020"	"2020/12"	331	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Jan., 2021 "	"2021/01"	295	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Feb., 2021 "	"2021/02"	305	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Mar., 2021 "	"2021/03"	330	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Apr., 2021 "	"2021/04"	310	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"May, 2021 "	"2021/05"	307	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Jun., 2021 "	"2021/06"	278	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Jul., 2021 "	"2021/07"	285	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Aug., 2021 "	"2021/08"	281	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Sep., 2021 "	"2021/09"	287	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Oct., 2021 "	"2021/10"	297	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Nov., 2021 "	"2021/11"	296	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"Dec., 2021 "	"2021/12"	352	Not Applicable	Not Applicable
"Total"	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"			13882	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Jan., 2018"	"2018/01"	554	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Feb., 2018"	"2018/02"	477	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Mar., 2018"	"2018/03"	525	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Apr., 2018"	"2018/04"	492	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"May, 2018"	"2018/05"	494	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Jun., 2018"	"2018/06"	510	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Jul., 2018"	"2018/07"	498	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Aug., 2018"	"2018/08"	436	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Sep., 2018"	"2018/09"	457	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Oct., 2018"	"2018/10"	485	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Nov., 2018"	"2018/11"	461	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Dec., 2018"	"2018/12"	513	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Jan., 2019"	"2019/01"	468	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Feb., 2019"	"2019/02"	475	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Mar., 2019"	"2019/03"	505	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Apr., 2019"	"2019/04"	464	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"May, 2019"	"2019/05"	520	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Jun., 2019"	"2019/06"	477	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Jul., 2019"	"2019/07"	487	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Aug., 2019"	"2019/08"	432	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Sep., 2019"	"2019/09"	461	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Oct., 2019"	"2019/10"	504	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Nov., 2019"	"2019/11"	444	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Dec., 2019"	"2019/12"	505	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Jan., 2020"	"2020/01"	533	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Feb., 2020"	"2020/02"	427	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Mar., 2020"	"2020/03"	511	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Apr., 2020"	"2020/04"	531	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"May, 2020"	"2020/05"	533	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Jun., 2020"	"2020/06"	539	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Jul., 2020"	"2020/07"	536	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Aug., 2020"	"2020/08"	534	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Sep., 2020"	"2020/09"	544	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Oct., 2020"	"2020/10"	553	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Nov., 2020"	"2020/11"	521	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Dec., 2020"	"2020/12"	626	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Jan., 2021 "	"2021/01"	593	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Feb., 2021 "	"2021/02"	503	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Mar., 2021 "	"2021/03"	559	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Apr., 2021 "	"2021/04"	497	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"May, 2021 "	"2021/05"	547	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Jun., 2021 "	"2021/06"	519	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Jul., 2021 "	"2021/07"	532	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Aug., 2021 "	"2021/08"	563	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Sep., 2021 "	"2021/09"	578	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Oct., 2021 "	"2021/10"	548	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Nov., 2021 "	"2021/11"	525	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"Dec., 2021 "	"2021/12"	598	Not Applicable	Not Applicable
"Total"	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"			24594	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Jan., 2018"	"2018/01"	356	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Feb., 2018"	"2018/02"	291	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Mar., 2018"	"2018/03"	302	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Apr., 2018"	"2018/04"	279	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"May, 2018"	"2018/05"	297	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Jun., 2018"	"2018/06"	290	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Jul., 2018"	"2018/07"	300	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Aug., 2018"	"2018/08"	282	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Sep., 2018"	"2018/09"	312	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Oct., 2018"	"2018/10"	276	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Nov., 2018"	"2018/11"	301	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Dec., 2018"	"2018/12"	326	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Jan., 2019"	"2019/01"	286	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Feb., 2019"	"2019/02"	305	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Mar., 2019"	"2019/03"	285	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Apr., 2019"	"2019/04"	311	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"May, 2019"	"2019/05"	317	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Jun., 2019"	"2019/06"	294	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Jul., 2019"	"2019/07"	269	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Aug., 2019"	"2019/08"	292	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Sep., 2019"	"2019/09"	278	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Oct., 2019"	"2019/10"	277	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Nov., 2019"	"2019/11"	293	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Dec., 2019"	"2019/12"	328	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Jan., 2020"	"2020/01"	337	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Feb., 2020"	"2020/02"	292	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Mar., 2020"	"2020/03"	321	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Apr., 2020"	"2020/04"	302	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"May, 2020"	"2020/05"	308	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Jun., 2020"	"2020/06"	326	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Jul., 2020"	"2020/07"	328	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Aug., 2020"	"2020/08"	331	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Sep., 2020"	"2020/09"	321	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Oct., 2020"	"2020/10"	353	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Nov., 2020"	"2020/11"	294	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Dec., 2020"	"2020/12"	359	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Jan., 2021 "	"2021/01"	373	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Feb., 2021 "	"2021/02"	305	Not Applicable	Not Applicable
